YEAR,WHO Region,Income Group,Funder Type,Risk F,Funding
2013,South-East Asia,Lower middle income,Foundations,.,0.259444168
2012,South-East Asia,Lower middle income,Foundations,.,0.309699297
2014,Not applicable,Not applicable,Foundations,1,0.400474792
2010,Not applicable,Not applicable,Foundations,.,0.271738677
2010,Africa,Lower middle income,Foundations,.,0.396796963
2013,Europe,Upper middle income,Foundations,7,0.320489854
2014,Western Pacific,Upper middle income,Foundations,.,0.263581499
2010,Western Pacific,Upper middle income,Foundations,1,0.434781888
2012,Western Pacific,Upper middle income,Foundations,.,0.434776516
2011,Americas,Not applicable,Foundations,.,0.334948423
2013,Western Pacific,Upper middle income,Foundations,7,0.406971244
2011,Western Pacific,Upper middle income,Foundations,7,0.316108371
2014,Americas,Upper middle income,Foundations,3,0.486674985
2010,Africa,Lower middle income,Foundations,.,0.959386058
2010,Africa,Low income,Foundations,.,0.41007831
2010,Africa,Low income,Foundations,.,0.368539483
2010,Africa,Low income,Foundations,.,0.521071664
2010,South-East Asia,Lower middle income,Foundations,.,0.502310561
2010,South-East Asia,Lower middle income,Foundations,.,0.03910727
2010,Eastern Mediterranean,Lower middle income,Foundations,.,0.001787414
2010,South-East Asia,Low income,Foundations,.,0.086930713
2010,Western Pacific,Lower middle income,Foundations,.,0.217472643
2010,Africa,Low income,Foundations,.,0.033724793
2010,South-East Asia,Low income,Foundations,.,0.126467975
2010,Western Pacific,Low income,Foundations,.,0.033724793
2010,Africa,Low income,Foundations,.,0.029509194
2010,South-East Asia,Low income,Foundations,.,0.168623967
2010,South-East Asia,Lower middle income,Foundations,.,0.080096384
2010,South-East Asia,Lower middle income,Foundations,.,0.161640725
2010,Not applicable,Not applicable,Foundations,.,0.883251102
2010,Not applicable,Not applicable,Foundations,.,2.793274554
2011,Africa,Lower middle income,Foundations,.,0.570129674
2011,Africa,Low income,Foundations,.,0.241823611
2011,Africa,Low income,Foundations,.,0.206229865
2011,Africa,Low income,Foundations,.,0.476925657
2011,South-East Asia,Lower middle income,Foundations,.,0.372532609
2011,South-East Asia,Lower middle income,Foundations,.,0.174551939
2011,Eastern Mediterranean,Lower middle income,Foundations,.,0.045760964
2011,South-East Asia,Low income,Foundations,.,0.105107639
2011,Western Pacific,Lower middle income,Foundations,.,0.295626692
2011,Western Pacific,Lower middle income,Foundations,.,0.212489747
2011,Western Pacific,Upper middle income,Foundations,.,0.057491455
2011,Africa,Low income,Foundations,.,0.033947303
2011,South-East Asia,Low income,Foundations,.,0.127302385
2011,Western Pacific,Low income,Foundations,.,0.033947303
2011,Africa,Low income,Foundations,.,0.02970389
2011,South-East Asia,Low income,Foundations,.,0.169736514
2011,South-East Asia,Lower middle income,Foundations,.,0.080624844
2011,South-East Asia,Lower middle income,Foundations,.,0.494897869
2011,Not applicable,Not applicable,Foundations,.,1.650675364
2011,Not applicable,Not applicable,Foundations,.,1.008943573
2010,Not applicable,Not applicable,Foundations,.,2.86274719
2012,Africa,Lower middle income,Foundations,.,0.587626864
2012,Africa,Low income,Foundations,.,0.178436865
2012,Africa,Low income,Foundations,.,0.299334465
2012,Africa,Low income,Foundations,.,0.105072267
2012,South-East Asia,Lower middle income,Foundations,.,0.116210422
2012,South-East Asia,Lower middle income,Foundations,.,0.147219412
2012,Eastern Mediterranean,Lower middle income,Foundations,.,0.02926962
2012,South-East Asia,Low income,Foundations,.,0.074945991
2012,Western Pacific,Lower middle income,Foundations,.,0.291333038
2012,Western Pacific,Lower middle income,Foundations,.,0.316366609
2012,Western Pacific,Upper middle income,Foundations,.,0.103666765
2012,Africa,Low income,Foundations,.,0.032572468
2012,South-East Asia,Low income,Foundations,.,0.122146754
2012,Western Pacific,Low income,Foundations,.,0.032572468
2012,Africa,Low income,Foundations,.,0.028500909
2012,South-East Asia,Low income,Foundations,.,0.162862339
2012,South-East Asia,Lower middle income,Foundations,.,0.077359611
2012,Africa,Low income,Foundations,.,0.635163123
2012,South-East Asia,Lower middle income,Foundations,.,0.147869518
2012,Not applicable,Not applicable,Foundations,.,1.603059729
2012,Not applicable,Not applicable,Foundations,.,1.220076671
2012,Africa,Lower middle income,Foundations,.,0.075730988
2012,Africa,Low income,Foundations,.,0.084606985
2012,Africa,Low income,Foundations,.,0.060132033
2012,Africa,Low income,Foundations,.,0.096974751
2012,Africa,Lower middle income,Foundations,.,0.02434792
2012,Africa,Low income,Foundations,.,0.024429351
2012,Africa,Low income,Foundations,.,0.023144367
2012,Africa,Lower middle income,Foundations,.,0.023994508
2012,Africa,Low income,Foundations,.,0.024429351
2012,Africa,Lower middle income,Foundations,.,0.023207883
2012,Africa,Low income,Foundations,.,0.023670412
2012,Africa,Lower middle income,Foundations,4,0.014250455
2010,Not applicable,Not applicable,Foundations,.,1.659679613
2013,Africa,Lower middle income,Foundations,.,0.479200539
2013,Africa,Low income,Foundations,.,0.118831379
2013,Africa,Lower middle income,Foundations,.,0.033170131
2013,Africa,Low income,Foundations,.,0.354394238
2013,Africa,Low income,Foundations,.,0.055598776
2013,South-East Asia,Lower middle income,Foundations,.,0.114676157
2013,South-East Asia,Lower middle income,Foundations,.,0.142643506
2013,South-East Asia,Low income,Foundations,.,0.089289504
2013,Western Pacific,Lower middle income,Foundations,.,0.147131463
2013,Western Pacific,Lower middle income,Foundations,.,0.350761205
2013,Western Pacific,Upper middle income,Foundations,.,0.088452092
2013,Not applicable,Not applicable,Foundations,.,0.031840779
2013,South-East Asia,Low income,Foundations,.,0.119402921
2013,Western Pacific,Low income,Foundations,.,0.031840779
2013,Africa,Low income,Foundations,.,0.027860682
2013,South-East Asia,Low income,Foundations,.,0.159203895
2013,South-East Asia,Lower middle income,Foundations,.,0.07562185
2013,Africa,Low income,Foundations,.,0.159203895
2013,Africa,Lower middle income,Foundations,.,0.995024342
2013,South-East Asia,Lower middle income,Foundations,.,0.302679165
2013,Americas,Upper middle income,Foundations,.,0.098143719
2013,South-East Asia,Low income,Foundations,.,0.337811568
2013,South-East Asia,Low income,Foundations,.,0.337811568
2013,South-East Asia,Low income,Foundations,.,0.337811568
2013,South-East Asia,Low income,Foundations,.,0.337811568
2013,Not applicable,Not applicable,Foundations,.,1.58718785
2013,Not applicable,Not applicable,Foundations,.,1.269106713
2013,Africa,Lower middle income,Foundations,.,0.184676518
2013,Africa,Low income,Foundations,.,0.110013075
2013,Africa,Low income,Foundations,.,0.086946023
2013,Africa,Low income,Foundations,.,0.056608129
2013,Africa,Lower middle income,Foundations,.,0.021420884
2013,Africa,Low income,Foundations,.,0.020784068
2013,Africa,Low income,Foundations,.,0.020830238
2013,Africa,Lower middle income,Foundations,.,0.007960195
2013,Africa,Not applicable,Foundations,.,0.636815579
2013,Africa,Not applicable,Foundations,.,0.294527205
2013,Africa,Lower middle income,Foundations,.,0.023880584
2013,Africa,Low income,Foundations,.,0.023880584
2013,Africa,Low income,Foundations,.,0.023880584
2010,Not applicable,Not applicable,Foundations,.,1.921145238
2014,Africa,Lower middle income,Foundations,.,0.411974123
2014,Africa,Lower middle income,Foundations,.,0.133384512
2014,Africa,Low income,Foundations,.,0.030861669
2014,Africa,Low income,Foundations,.,0.035177539
2014,Africa,Low income,Foundations,.,0.034778317
2014,South-East Asia,Lower middle income,Foundations,.,0.138618757
2014,South-East Asia,Lower middle income,Foundations,.,0.096182935
2014,South-East Asia,Low income,Foundations,.,0.017550983
2014,Western Pacific,Lower middle income,Foundations,.,0.078301731
2014,Western Pacific,Lower middle income,Foundations,.,0.344089951
2014,Western Pacific,Upper middle income,Foundations,.,0.127391253
2014,Africa,Low income,Foundations,.,0.032857779
2014,South-East Asia,Low income,Foundations,.,0.123216672
2014,Western Pacific,Low income,Foundations,.,0.032857779
2014,Africa,Lower middle income,Foundations,.,0.028750557
2014,South-East Asia,Lower middle income,Foundations,.,0.164288897
2014,South-East Asia,Lower middle income,Foundations,.,0.078037226
2014,Africa,Low income,Foundations,.,0.164288897
2014,Africa,Lower middle income,Foundations,.,0.575011138
2014,South-East Asia,Lower middle income,Foundations,.,0.241826634
2014,Americas,Upper middle income,Foundations,.,0.096209813
2014,Not applicable,Not applicable,Foundations,.,0.948428047
2014,Africa,Lower middle income,Foundations,.,0.108430672
2014,Africa,Low income,Foundations,.,0.072287115
2014,Africa,Low income,Foundations,.,0.032857779
2014,Africa,Lower middle income,Foundations,.,0.036143557
2014,Africa,Lower middle income,Foundations,.,0.052572447
2014,Africa,Not applicable,Foundations,.,0.295720014
2014,Africa,Not applicable,Foundations,.,0.369650017
2014,Africa,Lower middle income,Foundations,.,0.022179001
2014,Africa,Low income,Foundations,.,0.022177358
2014,Africa,Low income,Foundations,.,0.019492878
2014,Africa,Low income,Foundations,.,0.141288451
2014,Africa,Not applicable,Foundations,.,0.108430672
2014,Africa,Low income,Foundations,.,0.06407267
2014,South-East Asia,Low income,Foundations,.,0.036800713
2014,Africa,Low income,Foundations,.,0.052572447
2014,Not applicable,Not applicable,Foundations,.,2.306096956
2011,World,Not applicable,Foundations,1,0.104315764
2011,Africa,Not applicable,Foundations,1,0.052684727
2010,Africa,Lower middle income,Foundations,1,0.653731532
2013,Africa,Lower middle income,Foundations,1,0.254357027
2010,Africa,Not applicable,Foundations,1,0.105535335
2012,Africa,Not applicable,Foundations,1,0.089552842
2014,World,Not applicable,Foundations,1,0.00500594
2011,Americas,Upper middle income,Foundations,.,0.138173218
2012,Americas,Upper middle income,Foundations,.,0.134837153
2013,Americas,Upper middle income,Foundations,.,0.142551708
2014,Americas,Upper middle income,Foundations,.,0.14961318
2011,Africa,Not applicable,Foundations,1,0.052684727
2010,Not applicable,Not applicable,Foundations,.,0.110331176
2011,Not applicable,Not applicable,Foundations,.,0.008285456
2012,Not applicable,Not applicable,Foundations,.,0.137821127
2013,Not applicable,Not applicable,Foundations,.,0.128335158
2014,Not applicable,Not applicable,Foundations,.,0.078649513
2014,Not applicable,Not applicable,Foundations,.,0.078649513
2014,Not applicable,Not applicable,Foundations,.,0.096397142
2011,Not applicable,Not applicable,Foundations,.,0.010225651
2012,Not applicable,Not applicable,Foundations,.,0.01916333
2013,Not applicable,Not applicable,Foundations,.,0.017666108
2014,Not applicable,Not applicable,Foundations,1,0.0051081
2010,Not applicable,Not applicable,Foundations,1,59.6875
2011,Not applicable,Not applicable,Foundations,1,59.6875
2012,Not applicable,Not applicable,Foundations,1,59.6875
2013,Not applicable,Not applicable,Foundations,1,59.6875
2014,Not applicable,Not applicable,Foundations,1,59.6875
2012,Not applicable,Not applicable,Foundations,7,3.3
2013,Not applicable,Not applicable,Foundations,7,3.3
2014,Not applicable,Not applicable,Foundations,7,3.3
2011,Not applicable,Not applicable,Foundations,.,0.342450731
2011,Not applicable,Not applicable,Foundations,.,0.13171182
2011,Not applicable,Not applicable,Foundations,.,0.010536946
2012,Not applicable,Not applicable,Foundations,.,0.33550757
2012,Not applicable,Not applicable,Foundations,.,0.129041373
2013,Not applicable,Not applicable,Foundations,.,0.271314162
2013,Not applicable,Not applicable,Foundations,.,0.137352795
2013,Americas,Not applicable,Foundations,.,0.010174281
2014,Not applicable,Not applicable,Foundations,.,0.266983006
2014,Not applicable,Not applicable,Foundations,.,0.135160147
2014,Not applicable,Not applicable,Foundations,.,0.00800949
2014,Americas,Upper middle income,Foundations,.,0.00800949
2014,South-East Asia,Lower middle income,Nonprofit,.,0.202213596
2013,South-East Asia,Lower middle income,Nonprofit,.,0.26357518
2012,South-East Asia,Lower middle income,Nonprofit,.,0.183079125
2011,South-East Asia,Lower middle income,Nonprofit,.,0.098327878
2010,South-East Asia,Lower middle income,Nonprofit,.,0.107904441
2014,Africa,Not applicable,Nonprofit,.,0.337332694
2013,Africa,Not applicable,Nonprofit,.,0.280677384
2012,Africa,Not applicable,Nonprofit,.,0.362667166
2011,Africa,Not applicable,Nonprofit,.,0.245546657
2010,Africa,Not applicable,Nonprofit,.,0.273644657
2014,Not applicable,Not applicable,Nonprofit,.,27.32879174
2013,Not applicable,Not applicable,Nonprofit,.,19.27507785
2012,Not applicable,Not applicable,Nonprofit,.,22.99758791
2011,Not applicable,Not applicable,Nonprofit,.,22.95853829
2010,Not applicable,Not applicable,Nonprofit,.,8.642050513
2014,Not applicable,Not applicable,Nonprofit,.,50.49488865
2013,Not applicable,Not applicable,Nonprofit,.,50.58708008
2012,Not applicable,Not applicable,Nonprofit,.,52.97640577
2011,Not applicable,Not applicable,Nonprofit,.,29.21435912
2010,Not applicable,Not applicable,Nonprofit,.,33.83212783
2014,Not applicable,Not applicable,Nonprofit,.,0.621332195
2013,Not applicable,Not applicable,Nonprofit,.,0.798878786
2012,Not applicable,Not applicable,Nonprofit,.,0.608692286
2011,Not applicable,Not applicable,Nonprofit,.,0.4779663
2010,Not applicable,Not applicable,Nonprofit,.,0.585355012
2014,Not applicable,Not applicable,Nonprofit,.,91.31392221
2013,Not applicable,Not applicable,Nonprofit,.,68.46872909
2012,Not applicable,Not applicable,Nonprofit,.,43.76169501
2011,Not applicable,Not applicable,Nonprofit,.,8.332436902
2010,Not applicable,Not applicable,Nonprofit,.,36.85268372
2014,Not applicable,Not applicable,Nonprofit,.,1.073738235
2014,Not applicable,Not applicable,Nonprofit,.,4.101172337
2013,Not applicable,Not applicable,Nonprofit,.,6.431823388
2012,Not applicable,Not applicable,Nonprofit,.,5.093980462
2011,Not applicable,Not applicable,Nonprofit,.,3.135573726
2010,Not applicable,Not applicable,Nonprofit,.,11.09737516
2014,Not applicable,Not applicable,Nonprofit,.,3.792798813
2013,Not applicable,Not applicable,Nonprofit,.,6.02473107
2012,Not applicable,Not applicable,Nonprofit,.,6.610706657
2011,Not applicable,Not applicable,Nonprofit,.,9.746787849
2010,Not applicable,Not applicable,Nonprofit,.,5.309428035
2014,Americas,Not applicable,Nonprofit,.,6.924386466
2013,Americas,Not applicable,Nonprofit,.,14.32951475
2012,Americas,Not applicable,Nonprofit,.,11.63717666
2011,Americas,Not applicable,Nonprofit,.,8.170292652
2010,Americas,Not applicable,Nonprofit,.,12.24772108
2014,Not applicable,Not applicable,Nonprofit,.,16.25405206
2013,Not applicable,Not applicable,Nonprofit,.,13.67276503
2012,Not applicable,Not applicable,Nonprofit,.,9.583442766
2011,Not applicable,Not applicable,Nonprofit,.,11.19099275
2010,Not applicable,Not applicable,Nonprofit,.,18.50786031
2014,Not applicable,Not applicable,Nonprofit,.,27.14417219
2013,Not applicable,Not applicable,Nonprofit,.,28.93629097
2012,Not applicable,Not applicable,Nonprofit,.,24.98280829
2011,Not applicable,Not applicable,Nonprofit,.,29.42057382
2010,Not applicable,Not applicable,Nonprofit,.,28.47038995
2014,Not applicable,Not applicable,Nonprofit,4,0.171869442
2013,Not applicable,Not applicable,Nonprofit,4,0.067446123
2012,Not applicable,Not applicable,Nonprofit,4,0.230863894
2011,Not applicable,Not applicable,Nonprofit,4,0.097730592
2010,Not applicable,Not applicable,Nonprofit,4,0.127756963
2014,Not applicable,Not applicable,Nonprofit,.,103.4772056
2013,Not applicable,Not applicable,Nonprofit,.,76.52545333
2012,Not applicable,Not applicable,Nonprofit,.,68.48200373
2011,Not applicable,Not applicable,Nonprofit,.,41.81825301
2010,Not applicable,Not applicable,Nonprofit,.,66.77312996
2014,Not applicable,Not applicable,Nonprofit,.,2.444753704
2013,Not applicable,Not applicable,Nonprofit,.,1.404539156
2012,Not applicable,Not applicable,Nonprofit,.,1.49518071
2011,Not applicable,Not applicable,Nonprofit,.,2.320803356
2010,Not applicable,Not applicable,Nonprofit,.,3.263091351
2014,Not applicable,Not applicable,Nonprofit,.,189.7131716
2014,Americas,Low income,Nonprofit,.,0.134367684
2013,Americas,Low income,Nonprofit,.,0.253945066
2012,Americas,Low income,Nonprofit,.,0.253429834
2011,Americas,Low income,Nonprofit,.,0.375173466
2010,Americas,Low income,Nonprofit,.,0.273516422
2014,Not applicable,Not applicable,Nonprofit,4,0.077327423
2013,Not applicable,Not applicable,Nonprofit,4,0.09261994
2012,Not applicable,Not applicable,Nonprofit,4,0.130126146
2011,Not applicable,Not applicable,Nonprofit,4,0.160443752
2010,Not applicable,Not applicable,Nonprofit,4,0.239769387
2014,Not applicable,Not applicable,Nonprofit,.,2.081414196
2013,Not applicable,Not applicable,Nonprofit,.,1.704743529
2012,Not applicable,Not applicable,Nonprofit,.,1.14490771
2014,Not applicable,Not applicable,Nonprofit,.,1.716613156
2013,Not applicable,Not applicable,Nonprofit,.,2.18469896
2012,Not applicable,Not applicable,Nonprofit,.,0.442667655
2014,Not applicable,Not applicable,Nonprofit,.,3.858808836
2013,Not applicable,Not applicable,Nonprofit,.,4.107868364
2012,Not applicable,Not applicable,Nonprofit,.,10.72825922
2011,Not applicable,Not applicable,Nonprofit,.,12.53509852
2010,Not applicable,Not applicable,Nonprofit,.,12.50058008
2014,Not applicable,Not applicable,Nonprofit,.,1.420805463
2010,Americas,Lower middle income,Multilaterals,.,4.24832029
2011,Americas,Lower middle income,Multilaterals,.,0.286092392
2010,Americas,Upper middle income,Multilaterals,.,0.387982512
2011,Americas,Upper middle income,Multilaterals,.,0.254193802
2010,Americas,Low income,Multilaterals,.,0.523621375
2012,Americas,Low income,Multilaterals,.,0.857354712
2013,Americas,Low income,Multilaterals,.,0.024876361
2010,Americas,Lower middle income,Multilaterals,.,0.978259254
2011,Americas,Lower middle income,Multilaterals,.,0.177327406
2010,Americas,Lower middle income,Multilaterals,.,8.774976392
2011,Americas,Lower middle income,Multilaterals,.,0.542744579
2012,Americas,Lower middle income,Multilaterals,.,3.816548294
2013,Americas,Lower middle income,Multilaterals,.,3.17718835
2010,Americas,Upper middle income,Multilaterals,.,14.29208022
2011,Americas,Upper middle income,Multilaterals,.,20.94962567
2012,Americas,Upper middle income,Multilaterals,.,19.68589403
2013,Americas,Upper middle income,Multilaterals,.,12.74285108
2014,Americas,Upper middle income,Multilaterals,.,20.54491465
2012,Americas,Upper middle income,Multilaterals,.,2.541051789
2013,Americas,Upper middle income,Multilaterals,.,6.857159242
2014,Americas,Upper middle income,Multilaterals,.,2.078386644
2014,Americas,Lower middle income,Multilaterals,.,0.026761709
2013,Americas,Upper middle income,Multilaterals,.,12.59575999
2014,Americas,Upper middle income,Multilaterals,.,9.994455084
2013,Americas,Upper middle income,Multilaterals,.,38.44012861
2014,Americas,Upper middle income,Multilaterals,.,2.830103292
2012,Americas,Upper middle income,Multilaterals,.,0.002209188
2013,Americas,Upper middle income,Multilaterals,.,0.061045687
2014,Americas,Upper middle income,Multilaterals,.,0.181612286
2011,Europe,Lower middle income,Multilaterals,.,2.665821848
2012,Europe,Lower middle income,Multilaterals,.,0.053080683
2013,Europe,Lower middle income,Multilaterals,.,1.236890126
2014,Europe,Lower middle income,Multilaterals,.,0.41723713
2011,Americas,Upper middle income,Multilaterals,.,44.41263361
2012,Americas,Upper middle income,Multilaterals,.,17.86793684
2013,Americas,Upper middle income,Multilaterals,.,39.972389
2013,Europe,Lower middle income,Multilaterals,.,1.389087766
2014,Europe,Lower middle income,Multilaterals,.,0.473264882
2014,Europe,Lower middle income,Multilaterals,.,0.05005
2013,South-East Asia,Lower middle income,Multilaterals,3,3.7756125
2014,South-East Asia,Lower middle income,Multilaterals,3,8.7405318
2014,Europe,Lower middle income,Multilaterals,.,0.231362361
2010,South-East Asia,Lower middle income,Multilaterals,8,6.498222484
2011,South-East Asia,Lower middle income,Multilaterals,8,5.125071627
2012,South-East Asia,Lower middle income,Multilaterals,8,4.325022195
2013,South-East Asia,Lower middle income,Multilaterals,8,3.174447386
2014,South-East Asia,Lower middle income,Multilaterals,8,2.941533725
2010,Western Pacific,Lower middle income,Multilaterals,8,0.225910623
2011,Western Pacific,Lower middle income,Multilaterals,8,0.125502194
2012,Western Pacific,Lower middle income,Multilaterals,8,0.128845778
2013,Western Pacific,Lower middle income,Multilaterals,8,0.347928646
2010,Europe,Lower middle income,Multilaterals,.,1.542361453
2011,Europe,Lower middle income,Multilaterals,.,1.339180601
2012,Europe,Lower middle income,Multilaterals,.,0.895334583
2013,Europe,Lower middle income,Multilaterals,.,0.811333473
2014,Europe,Lower middle income,Multilaterals,.,0.490581602
2012,Europe,Lower middle income,Multilaterals,.,0.053080683
2013,Europe,Lower middle income,Multilaterals,.,1.236890126
2014,Europe,Lower middle income,Multilaterals,.,0.41723713
2012,Europe,Lower middle income,Multilaterals,.,0.5031
2013,Europe,Lower middle income,Multilaterals,.,0.761987247
2014,Europe,Lower middle income,Multilaterals,.,0.265204992
2013,South-East Asia,Lower middle income,Multilaterals,.,0.007934941
2014,South-East Asia,Lower middle income,Multilaterals,.,2.376761426
2014,Americas,Lower middle income,Multilaterals,.,0.08880045
2010,Western Pacific,Upper middle income,Foundations,1,0.216032252
2010,Africa,Not applicable,Foundations,1,0.490999189
2010,World,Not applicable,Foundations,.,0.054347736
2010,South-East Asia,Lower middle income,Foundations,.,0.04451347
2010,Americas,Lower middle income,Foundations,.,0.04451347
2010,Africa,Low income,Foundations,.,0.04451347
2010,South-East Asia,Lower middle income,Foundations,.,0.341269937
2010,Americas,Lower middle income,Foundations,.,0.35610776
2010,Africa,Low income,Foundations,.,0.341269937
2010,South-East Asia,Lower middle income,Foundations,.,0.103864763
2010,Americas,Lower middle income,Foundations,.,0.103864763
2010,Africa,Low income,Foundations,.,0.103864763
2010,World,Not applicable,Foundations,5,0.508287204
2010,World,Not applicable,Foundations,5,1.211091881
2010,World,Not applicable,Foundations,5,0.169427362
2010,World,Not applicable,Foundations,5,0.294929111
2010,World,Not applicable,Foundations,5,1.110690481
2010,World,Not applicable,Foundations,5,0.39533051
2010,World,Not applicable,Foundations,5,3.09361812
2010,World,Not applicable,Foundations,5,0.258988159
2010,World,Not applicable,Foundations,5,0.246569158
2010,Africa,Not applicable,Foundations,1,0.521738269
2010,Western Pacific,Upper middle income,Foundations,1,0.554346911
2010,South-East Asia,Lower middle income,Foundations,1,0.554346911
2010,Africa,Not applicable,Foundations,1,0.521738269
2010,Western Pacific,Upper middle income,Foundations,1,0.554346911
2010,South-East Asia,Lower middle income,Foundations,1,0.554346911
2010,Western Pacific,Upper middle income,Foundations,1,2.27559733
2011,Africa,Not applicable,Foundations,1,0.842955646
2011,Africa,Not applicable,Foundations,1,0.842955646
2011,Western Pacific,Upper middle income,Foundations,1,0.001193836
2011,Western Pacific,Upper middle income,Foundations,1,1.580541836
2011,World,Not applicable,Foundations,1,0.421477823
2011,South-East Asia,Lower middle income,Foundations,.,0.028038812
2011,Americas,Lower middle income,Foundations,.,0.028038812
2011,Africa,Low income,Foundations,.,0.028038812
2011,South-East Asia,Lower middle income,Foundations,.,0.214964227
2011,Americas,Lower middle income,Foundations,.,0.224310497
2011,Africa,Low income,Foundations,.,0.214964227
2011,South-East Asia,Lower middle income,Foundations,.,0.065423895
2011,Americas,Lower middle income,Foundations,.,0.065423895
2011,Africa,Low income,Foundations,.,0.065423895
2011,World,Not applicable,Foundations,5,0.512275736
2011,Africa,Not applicable,Foundations,1,0.765715451
2011,Western Pacific,Upper middle income,Foundations,1,0.813572667
2011,South-East Asia,Lower middle income,Foundations,1,0.813572667
2011,Africa,Not applicable,Foundations,1,0.765715451
2011,Western Pacific,Upper middle income,Foundations,1,0.813572667
2011,South-East Asia,Lower middle income,Foundations,1,0.813572667
2011,Western Pacific,Upper middle income,Foundations,1,2.504629855
2011,South-East Asia,Lower middle income,Foundations,1,0.977764505
2011,South-East Asia,Lower middle income,Foundations,1,0.949006726
2011,South-East Asia,Lower middle income,Foundations,1,0.949006726
2011,South-East Asia,Lower middle income,Foundations,1,2.002019658
2011,Not applicable,Not applicable,Foundations,1,0.790270918
2011,Not applicable,Not applicable,Foundations,1,0.790270918
2012,Africa,Not applicable,Foundations,1,0.067423601
2012,Africa,Not applicable,Foundations,1,0.067423601
2012,Africa,Not applicable,Foundations,1,0.134847202
2012,Western Pacific,Upper middle income,Foundations,1,3.096992952
2012,Africa,Not applicable,Foundations,5,0.103233098
2012,Africa,Not applicable,Foundations,5,0.103233098
2012,Africa,Not applicable,Foundations,.,0.926546996
2012,Africa,Low income,Foundations,.,1.490524164
2012,Africa,Lower middle income,Foundations,.,1.389553173
2012,Africa,Low income,Foundations,.,0.947204066
2012,Africa,Low income,Foundations,.,0.677948088
2012,World,Not applicable,Foundations,.,0.302912975
2012,South-East Asia,Lower middle income,Foundations,5,1.151379393
2012,World,Not applicable,Foundations,.,0.419668353
2012,South-East Asia,Low income,Foundations,5,0.023619733
2012,South-East Asia,Low income,Foundations,5,0.023619733
2012,Not applicable,Not applicable,Foundations,.,0.071636544
2012,World,Not applicable,Foundations,.,0.071636544
2012,South-East Asia,Lower middle income,Foundations,.,0.059147208
2012,Americas,Lower middle income,Foundations,.,0.059147208
2012,Africa,Low income,Foundations,.,0.059147208
2012,South-East Asia,Lower middle income,Foundations,.,0.453461925
2012,Americas,Lower middle income,Foundations,.,0.473177661
2012,Africa,Low income,Foundations,.,0.453461925
2012,South-East Asia,Lower middle income,Foundations,.,0.138010151
2012,Americas,Lower middle income,Foundations,.,0.138010151
2012,Africa,Low income,Foundations,.,0.138010151
2012,Western Pacific,Upper middle income,Foundations,1,3.613158444
2012,South-East Asia,Lower middle income,Foundations,1,0.526488802
2012,South-East Asia,Lower middle income,Foundations,1,0.511003837
2012,South-East Asia,Lower middle income,Foundations,1,0.511003837
2012,South-East Asia,Lower middle income,Foundations,1,1.943725426
2013,Africa,Not applicable,Foundations,1,1.048378272
2013,Africa,Not applicable,Foundations,1,1.048378272
2013,Africa,Not applicable,Foundations,5,0.293528009
2013,Africa,Not applicable,Foundations,5,0.293528009
2013,Africa,Not applicable,Foundations,.,0.521503126
2013,Africa,Low income,Foundations,.,1.751820161
2013,Africa,Lower middle income,Foundations,.,1.633148473
2013,Africa,Low income,Foundations,.,1.113253457
2013,Africa,Low income,Foundations,.,0.796795622
2013,World,Not applicable,Foundations,.,0.356015065
2013,South-East Asia,Lower middle income,Foundations,5,0.507031228
2013,South-East Asia,Low income,Foundations,5,0.023278755
2013,South-East Asia,Low income,Foundations,5,0.023278755
2013,Africa,Not applicable,Foundations,1,0.196567111
2013,Africa,Upper middle income,Foundations,1,0.731072968
2013,Africa,Lower middle income,Foundations,1,1.308666905
2013,Africa,Upper middle income,Foundations,1,0.441207699
2013,Africa,Lower middle income,Foundations,1,0.883483698
2013,Africa,Not applicable,Foundations,.,0.245750501
2013,Americas,Not applicable,Foundations,.,0.245750501
2013,Africa,Not applicable,Foundations,.,0.491501002
2013,Americas,Not applicable,Foundations,.,0.491501002
2013,Africa,Not applicable,Foundations,.,0.491501002
2013,Americas,Not applicable,Foundations,.,0.491501002
2013,Africa,Not applicable,Foundations,5,0.025740931
2013,World,Not applicable,Foundations,5,0.134198768
2013,Americas,Lower middle income,Foundations,5,0.106016009
2013,Americas,Lower middle income,Foundations,5,0.106016009
2013,Americas,Lower middle income,Foundations,5,0.060638715
2013,Africa,Not applicable,Foundations,5,0.025740931
2013,Americas,Lower middle income,Foundations,5,0.057688174
2013,Americas,Lower middle income,Foundations,5,0.09156853
2013,Americas,Lower middle income,Foundations,5,0.106016009
2013,World,Not applicable,Foundations,5,0.134097025
2013,Americas,Lower middle income,Foundations,5,0.063691
2013,Americas,Lower middle income,Foundations,5,0.106016009
2013,Africa,Not applicable,Foundations,.,0.101742811
2013,World,Not applicable,Foundations,1,0.203485622
2013,World,Not applicable,Foundations,5,0.241622897
2013,World,Not applicable,Foundations,5,0.241622897
2013,World,Not applicable,Foundations,5,0.05332647
2013,World,Not applicable,Foundations,5,0.00746018
2013,World,Not applicable,Foundations,5,0.012986239
2013,World,Not applicable,Foundations,5,0.048905622
2013,World,Not applicable,Foundations,5,0.017407086
2013,World,Not applicable,Foundations,5,0.136217355
2013,Western Pacific,Upper middle income,Foundations,1,2.540716387
2013,Not applicable,Not applicable,Foundations,1,0.864813893
